place,package_name,price,time,about_trip,emi
kalimpong,Wow It's North East India,"29,500","
                            7 NIGHTS
                        ","
	Breakfast at the hotel and full day excursion to Changu Lake which is 35 Kms from Gangtok at an altitude of 12,400 feet. The lake derives its waters from melting snows off the surrounding mountains Legends say that lamas could forecast the future by studying the color of the lake’s waters. Also visit Baba Mandir. Overnight at hotel.
	Early morning start for Tiger Hill to watch the spectacular sunrise and its amazing effects on the Mt. Kanchendzonga (World’s 3rd highest peak), Visit Ghoom Monastery (SUBJECT TO AVAILABILITY). Breakfast at the Hotel followed by half day local Best points sightseeing covering Padmaja N. Zoological Garden (Closed on Thursday), Himalayan Mountaineering Institute (Closed on Thursday), Tibetan Refugee Self-help Center (Closed on Sunday), Ropeway (entry fees not included), walk around visit to the Mall and Local Market (Closed on Thursday). Evening Free for shopping & individual activity, overnight at hotel
	Morning after breakfast departure transfer to New Jalpaiguri Railway Station / Bagdogra Airport (75 Kms / 03 Hours).Tour Ends.
	 "," 1,813
                            "
kalimpong,Gangtok to Darjeeling - Monasteries & Peaks,"24,999","
                            5 NIGHTS
                        ",," 1,536
                            "
corbett,Nainital & Corbett Tour,"13,000","
                            3 NIGHTS
                        ",,
corbett,Enjoy Heavan - Amazing Nainital Jim Corbett Tour,"11,450","
                            3 NIGHTS
                        ",,
agra,"Dazzling Sojourn - Delhi, Agra & Jaipur","14,400","
                            4 NIGHTS
                        ",,
agra,Delhi & Agra Sojourn,"8,250","
                            2 NIGHTS
                        ",,
guwahati,Stunning Assam,"15,451","
                            2 NIGHTS
                        ","
	Arrival at Guwahati Railway Station/Airport and transfer to hotel.
	 
	The gateway to the northeast and the largest and most cosmopolitan city in the region, Guwahati serves as the starting block for most Northeast itineraries. It’s a somewhat featureless city – a prosaic heap of glass and concrete for the most part – but there are a scattering of interesting temples to explore. Walk its back alleys and old quarters, however, and you will be able to salvage a generous amount of local flavour that lingers amid its suburban sprawl of ponds, palm trees, small single-storey traditional houses and old colonial-era mansions.
	 
	Overnight at hotel.
	 
	 
	After breakfast visit Kamakhya temple - The temple is dedicated to goddess Kamakhya an incarnation of Sati. It is on Nilachal hill, says the Shiva Purana, that the yoni or creative organ of Sati fell when Vishnu, in a bid to save the world from the Shiva’s tandava nrittya or dance of destruction, cut her dead body into 51 pieces with his suddarshan chakra.
	Also visit Navagraha temple, Umananda temple, Balaji Temple, state Zoo. 
	 
	Overnight in Guwahati.
	After breakfast transfer to the airport/railway station in time for onward connection.
	 "," 949
                            "
tirupati,Divine Tirupati Tour,"6,000","
                            1 NIGHT
                        ","
	On your arrival in Chennai, you depart for Tirupati "," 369
                            "
tirupati,Tirupati - Mahabalipuram - Puducherry : Divine Tour (Standard),"18,449","
                            6 NIGHTS
                        ",," 1,134
                            "
kodaikanal,Scenic Kodaikanal Lake - Falls - Valleys,"8,499","
                            2 NIGHTS
                        ","
	
	"," 522
                            "
kodaikanal,Memorable South India - Standard,"19,800","
                            6 NIGHTS
                        ",," 1,217
                            "
north goa,Goa Fun with Off Beat Malvan,"14,999","
                            3 NIGHTS
                        ",," 922
                            "
north goa,Soothing South Goa & Dudhsagar Falls,"13,999","
                            3 NIGHTS
                        ",," 860
                            "
mumbai,Nashik Self Drive - Ex Mumbai,"8,999","
                            2 NIGHTS
                        ","
	
	"," 553
                            "
north goa,South Goa with Malvan & Dudhsagar Falls,"12,999","
                            3 NIGHTS
                        ",," 799
                            "
mumbai,Aurangabad Self Drive - Ex Mumbai,"8,999","
                            2 NIGHTS
                        ","
	
	"," 553
                            "
north goa,4 Day Gorgeous Goa Holiday,"12,999","
                            3 NIGHTS
                        ",," 799
                            "
south goa,Goa Special,"4,999","
                            2 NIGHTS
                        ",," 307
                            "
south goa,Fun at Goa with Dandeli Excursion,"12,999","
                            3 NIGHTS
                        ","
	Transfers from Hotel - Dandeli - Hotel."," 799
                            "
south goa,Offbeat Goa with Malvan Excursion,"12,000","
                            3 NIGHTS
                        ",," 737
                            "
rameswaram,Fascinating South - Deluxe,"24,100","
                            7 NIGHTS
                        ",," 1,481
                            "
rameswaram,Memorable South India-Deluxe,"19,800","
                            6 NIGHTS
                        ",," 1,217
                            "
rameswaram,Appealing South India-Deluxe,"15,428","
                            5 NIGHTS
                        ",," 948
                            "
rameswaram,Appealing South India-Standard,"15,428","
                            5 NIGHTS
                        ",," 948
                            "
south goa,Serene South Goa & Dudhsagar Falls,"9,999","
                            3 NIGHTS
                        ","
	Half day sightseeing 
	Transfers from Hotel - Dudhsagar water fall droping Point - Hotel
	 "," 614
                            "
rameswaram,Spiritual & Religious Tour of South India,"13,099","
                            4 NIGHTS
                        ",," 805
                            "
rameswaram,Wonderful Tamil Nadu-Standard,"28,200","
                            7 NIGHTS
                        ",," 1,733
                            "
south goa,Offbeat in Goa - 3 Days Tour,"7,999","
                            3 NIGHTS
                        ",," 492
                            "
south goa,Enjoy 2-Night Goa Break,"5,999","
                            2 NIGHTS
                        ",," 369
                            "
south goa,Best of Goa,"5,999","
                            3 NIGHTS
                        ",," 369
                            "
south goa,Enticing South Goa & Bondla Sanctuary,"9,999","
                            3 NIGHTS
                        ",," 614
                            "
